Hãng xe,Dòng xe,Giá thành,Năm sản xuất,Số Km đã đi,Dung tích động cơ,Loại động cơ,Hộp số,Xuất xứ,Kiểu dáng,Số ngày bài đã đăng
volkswagen,viloran luxury 2024,7.645397699428633,2024.0,9.90353755128617,2.0,xăng,số tự động,nhập khẩu,van/minivan,64.0
bmw,3 series 328i 2014,6.236369590203704,2014.0,12.098642035352146,2.0,xăng,số tự động,nhập khẩu,sedan,64.0
chevrolet,colorado lt 2.5l 4x2 at 2018,5.8888779583328805,2018.0,11.440365524765756,2.5,dầu,số tự động,nhập khẩu,bán tải / pickup,64.0
hyundai,i10 1.2 at 2022,5.87493073085203,2022.0,10.645448706505872,1.25,xăng,số tự động,lắp ráp trong nước,hatchback,64.0
hyundai,kona 2.0 ath 2020,6.111467339502679,2020.0,11.156264806643742,2.0,xăng,số tự động,lắp ráp trong nước,crossover,64.0
kia,carens crdi 2.0 at 2008,5.241747015059643,2008.0,12.098642035352146,2.0,dầu,số tự động,nhập khẩu,crossover,64.0
kia,carnival signature 2.2d 2022,7.1276936993473985,2022.0,10.404293143019792,2.2,dầu,số tự động,lắp ráp trong nước,van/minivan,64.0
kia,carnival signature 2.2d 2022,7.119635638017636,2022.0,10.373522431293592,2.2,dầu,số tự động,lắp ráp trong nước,van/minivan,64.0
mazda,cx5 luxury 2.0 at 2024,6.628041376179533,2024.0,8.006700845440367,2.0,xăng,số tự động,lắp ráp trong nước,suv,64.0
mercedes,benz glc 300 4matic 2018,6.906754778648554,2018.0,10.968215530759236,2.0,xăng,số tự động,lắp ráp trong nước,suv,64.0
mitsubishi,outlander 2.0 cvt 2022,6.573680166960646,2022.0,8.77971129020447,2.0,xăng,số tự động,lắp ráp trong nước,suv,64.0
mitsubishi,xpander 1.5 mt 2021,5.981414211254481,2021.0,12.098642035352146,1.5,xăng,số tay,nhập khẩu,suv,64.0
toyota,corolla cross 1.8v 2021,6.53813982376767,2021.0,12.098642035352146,1.8,xăng,số tự động,nhập khẩu,suv,64.0
toyota,fortuner 2.7v 4x2 at 2018,6.546785410760524,2018.0,10.645448706505872,2.7,xăng,số tự động,nhập khẩu,suv,64.0
toyota,innova g 2010,5.375278407684165,2010.0,12.098642035352146,2.0,xăng,số tay,lắp ráp trong nước,crossover,64.0
toyota,vios 1.5e cvt 2017,5.765191102784844,2017.0,12.098642035352146,1.5,xăng,số tự động,lắp ráp trong nước,sedan,64.0
vinfast,vf5 plus 2024,6.0844994130751715,2024.0,9.392745258631441,2.097755539082448,điện,số tự động,lắp ráp trong nước,suv,64.0
vinfast,vf5 plus 2024,6.111467339502679,2024.0,10.043292972227004,2.097755539082448,điện,số tự động,lắp ráp trong nước,suv,64.0
volkswagen,passat cc 2.0 at 2009,5.910796644040527,2009.0,11.884495917930655,2.0,xăng,số tự động,nhập khẩu,sedan,64.0
chevrolet,cruze lt 1.6 mt 2016,5.3981627015177525,2016.0,11.407576060361786,1.6,xăng,số tay,lắp ráp trong nước,sedan,64.0
gmc,savana 5.3 v8 2008,6.551080335043404,2008.0,10.819798284210286,5.3,xăng,số tự động,nhập khẩu,van/minivan,64.0
hyundai,accent 1.4 at 2016,5.5254529391317835,2016.0,12.098642035352146,1.4,xăng,số tự động,nhập khẩu,sedan,64.0
hyundai,accent 1.4 at 2019,5.802118375377063,2019.0,11.608244735642321,1.4,xăng,số tự động,lắp ráp trong nước,sedan,64.0
kia,morning at 2019,5.5254529391317835,2019.0,12.098642035352146,1.25,xăng,số tự động,lắp ráp trong nước,hatchback,64.0
kia,morning s at 2014,5.389071729816501,2014.0,12.098642035352146,1.25,xăng,số tự động,lắp ráp trong nước,hatchback,64.0
kia,morning si at 2014,5.225746673713202,2014.0,12.098642035352146,1.25,xăng,số tự động,lắp ráp trong nước,hatchback,64.0
kia,rio 1.4 mt 2016,5.5053315359323625,2016.0,12.098642035352146,1.4,xăng,số tay,nhập khẩu,sedan,64.0
mazda,2 1.5 at 2015,5.707110264748875,2015.0,12.098642035352146,1.5,xăng,số tự động,nhập khẩu,hatchback,64.0
mazda,2 sport luxury 2023,6.206575926724928,2023.0,10.165890277802454,1.5,xăng,số tự động,nhập khẩu,hatchback,64.0
mazda,3 1.5 at 2017,6.0063531596017325,2017.0,12.098642035352146,1.5,xăng,số tự động,lắp ráp trong nước,sedan,64.0
mazda,cx5 2.0 premium 2020,6.493753839851687,2020.0,10.571342565808699,2.0,xăng,số tự động,lắp ráp trong nước,suv,64.0
mercedes,benz glc 300 4matic 2018,6.876264611890766,2018.0,10.859018228147887,2.0,xăng,số tự động,lắp ráp trong nước,suv,64.0
toyota,vios 1.5e mt 2020,5.655991810819852,2020.0,12.098642035352146,1.5,xăng,số tay,lắp ráp trong nước,sedan,64.0
toyota,vios 1.5g 2008,5.303304908059076,2008.0,11.918397239722838,1.5,xăng,số tự động,lắp ráp trong nước,sedan,64.0
toyota,vios e 1.5 mt 2022,5.91350300563827,2022.0,12.098642035352146,1.5,xăng,số tay,lắp ráp trong nước,sedan,64.0
vinfast,vf8 plus awd 2023,6.8308742346461795,2023.0,10.34177474101152,2.097755539082448,điện,số tự động,lắp ráp trong nước,suv,64.0
volvo,xc60 inscription b6 awd 2021,7.3777589082278725,2021.0,11.289794413577894,2.0,xăng,số tự động,nhập khẩu,suv,64.0
audi,q3 35 tfsi advanced black edition 2024,7.461640392208575,2024.0,8.268988209506656,1.4,xăng,số tự động,nhập khẩu,crossover,64.0
ford,everest titanium 2.0l 4x4 at 2019,6.755768921984256,2019.0,11.289794413577894,2.0,dầu,số tự động,nhập khẩu,suv,64.0
hyundai,i10 grand 1.0 at 2015,5.480638923341991,2015.0,11.918397239722838,1.0,xăng,số tự động,nhập khẩu,hatchback,64.0
hyundai,santafe 2.4l 4wd 2017,6.345636360828596,2017.0,11.362114203075018,2.4,xăng,số tự động,lắp ráp trong nước,suv,64.0
hyundai,santafe cao cấp 2.2l htrac 2022,7.052721049232323,2022.0,10.373522431293592,2.2,dầu,số tự động,lắp ráp trong nước,suv,64.0
kia,morning at 2023,5.817111159963204,2023.0,9.99884318585288,1.25,xăng,số tự động,lắp ráp trong nước,hatchback,64.0
kia,morning si at 2017,5.564520407322694,2017.0,11.775297421715827,1.25,xăng,số tự động,lắp ráp trong nước,hatchback,64.0
kia,sorento gath 2.4l 2wd 2014,6.077642243349034,2014.0,11.775297421715827,2.4,xăng,số tự động,lắp ráp trong nước,suv,64.0
lexus,gx 460 2010,7.0909098220799835,2010.0,11.407576060361786,4.6,xăng,số tự động,nhập khẩu,suv,64.0
mazda,2 1.5 at 2024,6.037870919922137,2024.0,9.546884034617925,1.5,xăng,số tự động,nhập khẩu,sedan,64.0
mazda,3 s 1.6 at 2014,5.583496308781699,2014.0,11.695255355062795,1.6,xăng,số tự động,lắp ráp trong nước,sedan,64.0
mercedes,benz c class c250 2011,5.564520407322694,2011.0,11.813037464800539,1.8,xăng,số tự động,lắp ráp trong nước,sedan,64.0
mercedes,benz c class c300 amg 2017,6.579251212010101,2017.0,11.884495917930655,2.0,xăng,số tự động,lắp ráp trong nước,sedan,64.0
mitsubishi,xforce exceed 2024,6.26530121273771,2024.0,2.1972245773362196,1.5,xăng,số tự động,nhập khẩu,suv,64.0
nissan,navara el 2.3 at 2wd 2023,6.3473892096560105,2023.0,10.562327926902078,2.3,dầu,số tự động,nhập khẩu,bán tải / pickup,64.0
toyota,vios g 1.5 cvt 2022,6.111467339502679,2022.0,12.04355959836804,1.5,xăng,số tự động,lắp ráp trong nước,sedan,64.0
vinfast,vf e34 at 2022,6.089044875446846,2022.0,11.06665398721974,0.1,điện,số tự động,lắp ráp trong nước,crossover,64.0
bmw,x3 xdrive20i m sport 2022,7.4377951216719325,2022.0,10.596659732783579,2.0,xăng,số tự động,lắp ráp trong nước,suv,64.0
ford,ecosport titanium 1.5l at 2019,5.968707559985366,2019.0,12.098642035352146,1.5,xăng,số tự động,lắp ráp trong nước,suv,64.0
ford,escape xls 2.3l 4x2 at 2010,5.5254529391317835,2010.0,12.098642035352146,2.3,xăng,số tự động,lắp ráp trong nước,suv,64.0
ford,ranger xls 2.0l 4x2 at 2022,6.423246963533519,2022.0,9.798182590890704,2.0,dầu,số tự động,lắp ráp trong nước,bán tải / pickup,64.0
kia,k3 luxury 1.6 at 2021,6.175867270105761,2021.0,10.645448706505872,1.6,xăng,số tự động,lắp ráp trong nước,sedan,64.0
lexus,nx 300 2018,7.365180126021013,2018.0,10.596634733096073,2.0,xăng,số tự động,nhập khẩu,suv,64.0
mazda,3 1.5 at 2018,6.144185634125646,2018.0,10.12667110305036,1.5,xăng,số tự động,lắp ráp trong nước,sedan,64.0
mercedes,benz e class e300 amg 2021,7.467942332285852,2021.0,10.799595985047786,2.0,hybrid,số tự động,lắp ráp trong nước,sedan,64.0
mercedes,benz glc 200 2022,7.2305631534092925,2022.0,10.596659732783579,2.0,xăng,số tự động,lắp ráp trong nước,suv,64.0
mercedes,benz glc 200 2022,7.272398392570047,2022.0,9.210340371976184,2.0,xăng,số tự động,lắp ráp trong nước,suv,64.0
mitsubishi,attrage 1.2 mt 2018,5.198497031265826,2018.0,12.098642035352146,1.2,xăng,số tay,nhập khẩu,sedan,64.0
mitsubishi,xforce premium 2024,6.423246963533519,2024.0,10.491301994830229,1.5,xăng,số tự động,nhập khẩu,suv,64.0
mitsubishi,xpander 1.5 mt 2023,6.0867747269123065,2023.0,12.098642035352146,1.5,xăng,số tay,lắp ráp trong nước,suv,64.0
nissan,x trail v series 2.0 sl luxury 2019,6.302618975744905,2019.0,11.157720868112664,2.0,xăng,số tự động,lắp ráp trong nước,suv,64.0
toyota,fortuner 2.5g 2009,5.846438775057724,2009.0,12.098642035352146,2.5,dầu,số tay,lắp ráp trong nước,suv,64.0
toyota,venza 2.7 awd 2009,6.18826412308259,2009.0,11.326607934898927,2.7,xăng,số tự động,nhập khẩu,crossover,64.0
bmw,3 series 320i 2015,6.214608098422191,2015.0,11.608244735642321,2.0,xăng,số tự động,nhập khẩu,sedan,64.0
chevrolet,captiva lt 2.4 mt 2008,4.912654885736052,2008.0,11.532737896139919,2.4,xăng,số tay,lắp ráp trong nước,suv,64.0
honda,crv l 2024,6.962243464266207,2024.0,9.210440366976517,1.5,xăng,số tự động,lắp ráp trong nước,suv,64.0
hyundai,accent 1.4 at 2023,6.111467339502679,2023.0,10.216618049441497,1.4,xăng,số tự động,lắp ráp trong nước,sedan,64.0
hyundai,i10 grand 1.2 mt base 2020,5.375278407684165,2020.0,11.695255355062795,1.25,xăng,số tay,lắp ráp trong nước,sedan,64.0
kia,carnival signature 2.2d 2022,7.0817085861055755,2022.0,11.156264806643742,2.2,dầu,số tự động,lắp ráp trong nước,van/minivan,64.0
mercedes,benz c class c200 2016,6.3818160174060985,2016.0,11.407576060361786,2.0,xăng,số tự động,lắp ráp trong nước,sedan,64.0
mercedes,benz glc 300 4matic coupe 2020,7.473069088032197,2020.0,12.098642035352146,2.0,xăng,số tự động,nhập khẩu,suv,64.0
nissan,x trail 2.0 2wd premium 2018,6.274762021241939,2018.0,11.711784520403112,2.0,xăng,số tự động,lắp ráp trong nước,suv,64.0
toyota,camry 2.0q 2022,6.814542897259958,2022.0,11.648338835562747,2.0,xăng,số tự động,nhập khẩu,sedan,64.0
toyota,corolla s 1.8 at 2008,5.666426688112432,2008.0,9.741027444837728,1.8,xăng,số tự động,nhập khẩu,sedan,64.0
toyota,corolla altis 2.0v sport 2018,6.20455776256869,2018.0,11.338583982516495,2.0,xăng,số tự động,lắp ráp trong nước,sedan,64.0
toyota,land cruiser vx 4.6 v8 2012,7.346655163176539,2012.0,11.982935344196433,4.6,xăng,số tự động,nhập khẩu,suv,64.0
toyota,vios g 1.5 cvt 2022,6.077642243349034,2022.0,11.744045122410057,1.5,xăng,số tự động,lắp ráp trong nước,sedan,64.0
toyota,yaris 1.3 at 2007,5.198497031265826,2007.0,12.098642035352146,1.3,xăng,số tự động,nhập khẩu,hatchback,64.0
vinfast,vf8 eco awd 2022,6.516193076042964,2022.0,10.4957641227111,2.097755539082448,điện,số tự động,lắp ráp trong nước,suv,64.0
bmw,3 series 320i 2016,6.236369590203704,2016.0,10.645448706505872,2.0,xăng,số tự động,nhập khẩu,sedan,64.0
chevrolet,spark ls 0.8 mt 2009,4.02535169073515,2009.0,12.098642035352146,0.8,xăng,số tay,lắp ráp trong nước,hatchback,64.0
ford,everest titanium 2.0l 4x2 at 2023,7.0817085861055755,2023.0,10.404293143019792,2.0,dầu,số tự động,nhập khẩu,suv,64.0
ford,everest titanium plus 2.0l 4x4 at 2024,7.262628600974241,2024.0,9.105090961257085,2.0,dầu,số tự động,nhập khẩu,suv,64.0
ford,explorer limited 2.3l ecoboost 2022,7.489970898834801,2022.0,10.043292972227004,2.3,xăng,số tự động,nhập khẩu,suv,64.0
ford,fiesta 1.6 at 2011,4.983606621708336,2011.0,12.206077645517674,1.6,xăng,số tự động,lắp ráp trong nước,sedan,64.0
honda,crv l 2018,6.54534966033442,2018.0,12.098642035352146,1.5,xăng,số tự động,nhập khẩu,suv,64.0
honda,hrv l 2021,6.39024066706535,2021.0,10.545367754151743,1.8,xăng,số tự động,nhập khẩu,crossover,64.0
hyundai,i10 grand 1.2 mt base 2015,4.912654885736052,2015.0,12.098642035352146,1.25,xăng,số tay,nhập khẩu,sedan,64.0
kia,cerato 1.6 at 2018,6.030685260261263,2018.0,11.608244735642321,1.6,xăng,số tự động,lắp ráp trong nước,sedan,64.0
kia,sonet premium 1.5 at 2023,6.284134161070802,2023.0,12.098642035352146,1.5,xăng,số tự động,lắp ráp trong nước,crossover,64.0
kia,sonet premium 1.5 at 2024,6.3784261836515865,2024.0,9.90353755128617,1.5,xăng,số tự động,lắp ráp trong nước,crossover,64.0
mazda,2 sport luxury 2020,6.054439346269371,2020.0,11.251573687764477,1.5,xăng,số tự động,nhập khẩu,hatchback,64.0
mazda,3 1.5l luxury 2020,6.251903883165888,2020.0,12.098642035352146,1.5,xăng,số tự động,lắp ráp trong nước,sedan,64.0
mercedes,benz c class c300 amg 2011,5.564520407322694,2011.0,12.154784614286667,3.0,xăng,số tự động,lắp ráp trong nước,sedan,64.0
mercedes,benz c class c300 amg 2019,6.907755278982137,2019.0,10.757924157061597,2.0,xăng,số tự động,lắp ráp trong nước,sedan,64.0
mercedes,benz c class c300 amg 2019,6.946975992135418,2019.0,12.098642035352146,2.0,xăng,số tự động,lắp ráp trong nước,sedan,64.0
teraco,tera245l 2017,5.472270673671475,2017.0,11.156264806643742,2.097755539082448,dầu,số tay,lắp ráp trong nước,truck,64.0
chevrolet,spark lite van 0.8 mt 2013,3.8918202981106265,2013.0,12.098642035352146,0.8,xăng,số tay,lắp ráp trong nước,van/minivan,64.0
kia,cerato 1.6 at 2016,5.846438775057724,2016.0,12.098642035352146,1.6,xăng,số tự động,lắp ráp trong nước,sedan,64.0
kia,cerato 1.6 at luxury 2020,6.111467339502679,2020.0,10.757924157061597,1.6,xăng,số tự động,lắp ráp trong nước,sedan,64.0
kia,morning si mt 2016,4.875197323201151,2016.0,12.098642035352146,1.25,xăng,số tay,lắp ráp trong nước,hatchback,64.0
kia,sedona 2.2l dath 2016,6.431331081933479,2016.0,11.440365524765756,2.2,dầu,số tự động,lắp ráp trong nước,van/minivan,64.0
kia,sorento gat 2.4l 2wd 2011,5.69035945432406,2011.0,11.775297421715827,2.4,xăng,số tự động,lắp ráp trong nước,suv,64.0
mazda,6 2.5l premium 2018,6.251903883165888,2018.0,12.098642035352146,2.5,xăng,số tự động,lắp ráp trong nước,sedan,64.0
mercedes,benz c class c200 avantgarde 2007,5.375278407684165,2007.0,12.100717685412471,1.8,xăng,số tự động,lắp ráp trong nước,sedan,64.0
mercedes,benz glc 300 4matic 2020,7.286191714702382,2020.0,11.156264806643742,2.0,xăng,số tự động,lắp ráp trong nước,suv,64.0
mitsubishi,xpander cross 1.5 at 2020,6.226536669287466,2020.0,11.002116507732017,1.5,xăng,số tự động,nhập khẩu,suv,64.0
porsche,panamera 3.6 v6 2014,7.22983877815125,2014.0,10.933124826700707,3.6,xăng,số tự động,nhập khẩu,sedan,64.0
toyota,prado txl 2.7l 2010,6.530877627725885,2010.0,11.918397239722838,2.7,xăng,số tự động,nhập khẩu,suv,64.0
toyota,vios 1.5e 2016,5.545177444479562,2016.0,12.098642035352146,1.5,xăng,số tay,lắp ráp trong nước,sedan,64.0
toyota,vios 1.5g 2019,5.902633333401366,2019.0,11.49273296168228,1.5,xăng,số tự động,lắp ráp trong nước,sedan,64.0
toyota,vios g 1.5 cvt 2023,6.154858094016418,2023.0,12.098642035352146,1.5,xăng,số tự động,lắp ráp trong nước,sedan,64.0
volkswagen,viloran luxury 2024,7.600902459542082,2024.0,10.308985993422082,2.0,xăng,số tự động,nhập khẩu,van/minivan,64.0
volvo,s90 lwb ultimate b6 awd 2023,7.640123172695364,2023.0,9.105090961257085,2.0,xăng,số tự động,nhập khẩu,sedan,64.0
chevrolet,spark van 1.0 at 2011,4.454347296253507,2011.0,11.695255355062795,1.0,xăng,số tự động,nhập khẩu,van/minivan,64.0
ford,ecosport titanium 1.5 at 2020,6.175867270105761,2020.0,9.841665338892785,1.5,xăng,số tự động,lắp ráp trong nước,suv,64.0
ford,ranger xls 2.2l 4x2 at 2022,6.3080984415095305,2022.0,11.440365524765756,2.2,dầu,số tự động,lắp ráp trong nước,bán tải / pickup,64.0
ford,transit tiêu chuẩn 2023,6.492239835020471,2023.0,11.050905878263567,2.2,dầu,số tay,lắp ráp trong nước,van/minivan,64.0
hyundai,accent 1.4 at 2021,6.054439346269371,2021.0,9.798182590890704,1.4,xăng,số tự động,lắp ráp trong nước,sedan,64.0
hyundai,accent 1.4 at đặc biệt 2022,6.089044875446846,2022.0,10.819798284210286,1.4,xăng,số tự động,lắp ráp trong nước,sedan,64.0
hyundai,tucson 2.0 ath 2019,6.501289670540389,2019.0,10.859018228147887,2.0,xăng,số tự động,lắp ráp trong nước,crossover,64.0
kia,morning si at 2015,5.420534999272286,2015.0,11.407576060361786,1.25,xăng,số tự động,lắp ráp trong nước,hatchback,64.0
kia,sedona 2.2 dat luxury 2019,6.672032945461067,2019.0,11.407576060361786,2.2,dầu,số tự động,lắp ráp trong nước,van/minivan,64.0
mazda,2 1.5 at 2016,5.655991810819852,2016.0,12.098642035352146,1.5,xăng,số tự động,lắp ráp trong nước,sedan,64.0
mercedes,benz glc 200 4matic 2019,7.115582126184454,2019.0,10.915106645867503,2.0,xăng,số tự động,lắp ráp trong nước,suv,64.0
mercedes,benz glc 300 4matic 2018,6.946013991099227,2018.0,10.404293143019792,2.0,xăng,số tự động,lắp ráp trong nước,suv,64.0
mg,zs standard 1.5 at 2wd 2022,5.991464547107982,2022.0,10.596659732783579,1.5,xăng,số tự động,nhập khẩu,crossover,64.0
suzuki,xl7 hybrid 1.5 at 2024,6.2166061010848646,2024.0,10.165890277802454,1.5,hybrid,số tự động,nhập khẩu,suv,64.0
toyota,corolla altis 2.0v 2014,6.042632833682381,2014.0,11.502885230075814,2.0,xăng,số tự động,lắp ráp trong nước,sedan,64.0
toyota,corolla cross 1.8v 2021,6.478509642208569,2021.0,12.098642035352146,1.8,xăng,số tự động,nhập khẩu,suv,64.0
toyota,innova 2.0e 2015,5.564520407322694,2015.0,9.210440366976517,2.0,xăng,số tay,lắp ráp trong nước,crossover,64.0
toyota,vios 1.5e 2016,5.583496308781699,2016.0,11.819409664384606,1.5,xăng,số tay,lắp ráp trong nước,sedan,64.0
toyota,vios 1.5g 2015,5.707110264748875,2015.0,11.695255355062795,1.5,xăng,số tự động,lắp ráp trong nước,sedan,64.0
toyota,wigo 1.2g at 2019,5.583496308781699,2019.0,10.819798284210286,1.2,xăng,số tự động,nhập khẩu,hatchback,64.0
ford,everest 2.5l 4x2 at 2014,5.955837369464831,2014.0,11.849404844423074,2.5,dầu,số tự động,lắp ráp trong nước,suv,64.0
ford,everest ambiente 2.0l 4x2 at 2022,6.903747257584598,2022.0,11.034905792929415,2.0,dầu,số tự động,nhập khẩu,suv,64.0
ford,focus titanium 1.5l 2016,5.886104031450156,2016.0,11.849404844423074,1.5,xăng,số tự động,lắp ráp trong nước,sedan,64.0
ford,ranger wildtrak 2.0l 4x4 at 2020,6.535241271013659,2020.0,11.49273296168228,2.0,dầu,số tự động,nhập khẩu,bán tải / pickup,64.0
ford,ranger xls 2.2l 4x2 at 2020,6.236369590203704,2020.0,11.407576060361786,2.2,dầu,số tự động,nhập khẩu,bán tải / pickup,64.0
hyundai,i10 grand 1.0 mt base 2015,4.983606621708336,2015.0,11.918397239722838,1.0,xăng,số tay,nhập khẩu,hatchback,64.0
hyundai,santafe slx 2010,5.942799375126701,2010.0,11.669937760751914,2.0,dầu,số tự động,nhập khẩu,suv,64.0
kia,cerato 2.0 at premium 2020,6.208590026096629,2020.0,10.085850775128717,2.0,xăng,số tự động,lắp ráp trong nước,sedan,64.0
kia,sorento signature 2.5 at awd 2022,6.769641976852503,2022.0,10.463131911491967,2.5,xăng,số tự động,lắp ráp trong nước,suv,64.0
mazda,3 1.5l luxury 2019,6.133398042996649,2019.0,11.184435286790631,1.5,xăng,số tự động,lắp ráp trong nước,sedan,64.0
mercedes,benz cla class cla 45 amg 4matic 2014,6.212606095751519,2014.0,11.289794413577894,2.0,xăng,số tự động,nhập khẩu,sedan,64.0
mitsubishi,pajero sport 2.4d 4x4 at 2022,6.903747257584598,2022.0,10.915106645867503,2.4,dầu,số tự động,nhập khẩu,suv,64.0
mitsubishi,xpander 1.5 at 2023,6.206575926724928,2023.0,9.90353755128617,1.5,xăng,số tự động,nhập khẩu,suv,64.0
nissan,teana 2.0 at 2010,5.545177444479562,2010.0,11.982935344196433,2.0,xăng,số tự động,nhập khẩu,sedan,64.0
nissan,teana 2.0 at 2011,5.545177444479562,2011.0,11.608244735642321,2.0,xăng,số tự động,nhập khẩu,sedan,64.0
peugeot,3008 gt 2022,6.752270376141742,2022.0,10.596659732783579,1.6,xăng,số tự động,lắp ráp trong nước,crossover,64.0
toyota,corolla altis 1.8g at 2015,5.942799375126701,2015.0,11.629116122353908,1.8,xăng,số tự động,lắp ráp trong nước,sedan,64.0
toyota,innova 2.0e 2017,5.910796644040527,2017.0,11.813037464800539,2.0,xăng,số tay,lắp ráp trong nước,crossover,64.0
toyota,rav4 2.5 at 2008,5.739792912179234,2008.0,11.407576060361786,2.5,xăng,số tự động,nhập khẩu,suv,64.0
vinfast,fadil 1.4 at 2021,5.69035945432406,2021.0,11.156264806643742,1.4,xăng,số tự động,lắp ráp trong nước,hatchback,64.0
bmw,3 series 320i 2013,5.902633333401366,2013.0,11.429554725537322,2.0,xăng,số tự động,nhập khẩu,sedan,65.0
bmw,7 series 730li 2016,7.208600337960199,2016.0,11.407576060361786,2.0,xăng,số tự động,nhập khẩu,sedan,65.0
ford,ecosport titanium 1.5l at 2019,5.955837369464831,2019.0,11.407576060361786,1.5,xăng,số tự động,lắp ráp trong nước,suv,65.0
ford,focus trend 1.5l 2018,5.91350300563827,2018.0,11.264476926102367,1.5,xăng,số tự động,lắp ráp trong nước,sedan,65.0
hyundai,elantra 1.6 at đặc biệt 2022,6.284134161070802,2022.0,10.404293143019792,1.6,xăng,số tự động,lắp ráp trong nước,sedan,65.0
hyundai,i10 1.2 at 2022,5.955837369464831,2022.0,10.308985993422082,1.25,xăng,số tự động,lắp ráp trong nước,hatchback,65.0
hyundai,tucson 2.0 ath 2016,6.338594078203183,2016.0,11.211833885608513,2.0,xăng,số tự động,nhập khẩu,crossover,65.0
kia,carnival signature 2.2d 2021,6.9930151229329605,2021.0,11.225256725762893,2.2,dầu,số tự động,lắp ráp trong nước,van/minivan,65.0
kia,morning s mt 2014,4.912654885736052,2014.0,9.210440366976517,1.25,xăng,số tay,lắp ráp trong nước,hatchback,65.0
kia,sonet luxury 1.5 at 2023,6.272877006546167,2023.0,9.90353755128617,1.5,xăng,số tự động,lắp ráp trong nước,crossover,65.0
lexus,rx 350 2017,7.719129840906732,2017.0,11.277215789596893,3.5,xăng,số tự động,nhập khẩu,suv,65.0
mercedes,benz c class c300 amg 2021,7.090076835776092,2021.0,10.373522431293592,2.0,xăng,số tự động,lắp ráp trong nước,sedan,65.0
toyota,camry 2.5hv 2023,7.186144304522325,2023.0,10.799595985047786,2.5,hybrid,số tự động,nhập khẩu,sedan,65.0
toyota,corolla xli 1.6 2010,5.638354669333745,2010.0,11.775297421715827,1.6,xăng,số tự động,nhập khẩu,sedan,65.0
toyota,vios 1.5g 2016,5.87493073085203,2016.0,11.87757552297847,1.5,xăng,số tự động,lắp ráp trong nước,sedan,65.0
toyota,yaris 1.5g 2019,6.018593214496234,2019.0,10.668978650219241,1.5,xăng,số tự động,nhập khẩu,hatchback,65.0
bmw,x3 xdrive20i m sport 2022,7.438383530044307,2022.0,10.62135173563291,2.0,xăng,số tự động,lắp ráp trong nước,suv,65.0
ford,ranger xls 2.2l 4x2 at 2021,6.302618975744905,2021.0,11.407576060361786,2.2,dầu,số tự động,lắp ráp trong nước,bán tải / pickup,65.0
ford,ranger xls 2.2l 4x2 mt 2019,6.054439346269371,2019.0,11.407576060361786,2.2,dầu,số tay,nhập khẩu,bán tải / pickup,65.0
honda,city 1.5 2019,5.883322388488279,2019.0,11.289794413577894,1.5,xăng,số tự động,lắp ráp trong nước,sedan,65.0
honda,crv 2.4 at 2012,5.846438775057724,2012.0,11.49962743682624,2.4,xăng,số tự động,lắp ráp trong nước,suv,65.0
kia,carens sx 2.0 at 2009,5.4638318050256105,2009.0,11.695255355062795,2.0,xăng,số tự động,lắp ráp trong nước,crossover,65.0
lexus,es 350 2015,6.957497370876951,2015.0,11.19822841866684,3.5,xăng,số tự động,nhập khẩu,sedan,65.0
mazda,3 1.5l premium 2021,6.274762021241939,2021.0,10.859018228147887,1.5,xăng,số tự động,lắp ráp trong nước,sedan,65.0
mercedes,benz e class e300 amg 2019,7.162397497355718,2019.0,10.950824090522445,2.0,xăng,số tự động,lắp ráp trong nước,sedan,65.0
mercedes,benz glc 300 4matic 2018,6.907755278982137,2018.0,10.990381448250039,2.0,xăng,số tự động,lắp ráp trong nước,suv,65.0
mercedes,benz gle class gle 450 4matic 2019,7.7102051944325325,2019.0,11.23850177707664,3.0,xăng,số tự động,nhập khẩu,suv,65.0
mercedes,benz v class v250 luxury 2021,7.438383530044307,2021.0,11.141876276228,2.0,xăng,số tự động,nhập khẩu,van/minivan,65.0
suzuki,ertiga sport 1.5 at 2020,5.998936561946683,2020.0,11.277215789596893,1.5,xăng,số tự động,nhập khẩu,suv,65.0
toyota,corolla altis 1.8g at 2017,6.16541785423142,2017.0,11.695255355062795,1.8,xăng,số tự động,lắp ráp trong nước,sedan,65.0
toyota,corolla altis 2.0v 2010,5.638354669333745,2010.0,11.722651401343093,2.0,xăng,số tự động,lắp ráp trong nước,sedan,65.0
audi,a4 40 tfsi advanced 2022,7.122866658599083,2022.0,9.61587214452889,2.0,xăng,số tự động,nhập khẩu,sedan,65.0
bmw,3 series 330i m sport 2023,7.438383530044307,2023.0,12.098642035352146,2.0,xăng,số tự động,lắp ráp trong nước,sedan,65.0
bmw,x3 sdrive20i 2024,7.346655163176539,2024.0,10.12667110305036,2.0,xăng,số tự động,lắp ráp trong nước,suv,65.0
ford,everest titanium 2.0l 4x2 at 2022,7.035268599281097,2022.0,10.463131911491967,2.0,dầu,số tự động,nhập khẩu,suv,65.0
ford,ranger raptor 2.0l 4x4 at 2021,6.904750769961838,2021.0,11.050905878263567,2.0,dầu,số tự động,nhập khẩu,bán tải / pickup,65.0
honda,brio rs 2020,5.860786223465865,2020.0,10.239995502805316,1.2,xăng,số tự động,nhập khẩu,hatchback,65.0
