Hãng xe,Dòng xe,Giá thành,Năm sản xuất,Số Km đã đi,Xuất xứ,Kiểu dáng,Hộp số,Tuổi thọ,Loại động cơ,Dung tích động cơ
Hyundai,Santafe Cao Cap 2 5L Htrac 2024,1199000000,2024,24000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.5
Kia,Carnival Signature 2 2D 2022,1180000000,2022,90000,Lắp ráp trong nước,Van/Minivan,Số tự động,31,dầu,2.2
Kia,Carnival Signature 3 5G 2022,1190000000,2022,40000,Lắp ráp trong nước,Van/Minivan,Số tự động,31,xăng,3.5
Kia,Sorento 2 4 Gat Premium 2021,625000000,2021,50000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.4
Kia,Sportage Signature X,950000000,2024,20000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.6
Lexus,Lx 600 Urban 2025,9200000000,2025,7700,Nhập khẩu,SUV,Số tự động,31,xăng,3.4
Mercedes Benz,C Class C300 Amg 2021,1245000000,2021,50000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,Glb 200 Amg 2020,950000000,2020,10,Nhập khẩu,SUV,Số tự động,31,xăng,1.3
Mercedes Benz,Glc 300 4Matic 2023,2345000000,2023,35000,Lắp ráp trong nước,SUV,Số tự động,31,khác,
Mercedes Benz,S Class S500L 2015,1299000000,2015,0,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,4.7
Mooc,40 Feet 32 Tan 2016,129000000,2016,0,Lắp ráp trong nước,Truck,Số tay,31,dầu,
Peugeot,2008 Gt Line 1 2 At 2022,620000000,2022,57000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.2
Porsche,Macan 2 0 2020,2628000000,2020,20000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Toyota,Fortuner 2 7V 4X2 At 2017,645000000,2017,80000,Nhập khẩu,SUV,Số tự động,31,xăng,2.7
Toyota,Rush 1 5S At 2018,410000000,2018,77000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Vinfast,Vf3 Plus 2024,239000000,2024,0,Lắp ráp trong nước,Hatchback,Số tự động,31,điện,0.0
Vinfast,Vf3 Plus 2024,239000000,2024,0,Lắp ráp trong nước,Hatchback,Số tự động,31,điện,0.0
Volkswagen,Tiguan Allspace 2022,1390000000,2022,5000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Audi,A6 45 Tfsi 2022,1738000000,2022,14000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Bmw,5 Series 520I 2016,699000000,2016,27000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Ford,Everest Titanium Plus 2 0L 4X4 At 2023,1345000000,2023,20000,Nhập khẩu,SUV,Số tự động,31,dầu,2.0
Ford,Transit 2 4L 2013,239000000,2013,350000,Lắp ráp trong nước,Van/Minivan,Số tay,31,dầu,2.4
Honda,Crv 2 4 At 2015,469000000,2015,80000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.4
Honda,Crv L 2025,1065000000,2025,6000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,1.5
Hyundai,Santafe Cao Cap 2 5L Htrac 2022,1050000000,2022,40000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.5
Lexus,Lx 600 Urban 2025,9398000000,2025,4700,Nhập khẩu,SUV,Số tự động,31,xăng,3.4
Mazda,3 1 5L Luxury 2025,635000000,2025,2600,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mercedes Benz,C Class C200 Avantgarde Plus 2021,1259000000,2021,48000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mercedes Benz,C Class C200 Exclusive 2021,999000000,2021,77232,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mercedes Benz,C Class C200 Exclusive 2021,999000000,2021,48000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mercedes Benz,C Class C300 Amg 2020,999000000,2020,77000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,E Class E200 2018,999000000,2018,42000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,E Class E200 2018,999000000,2018,67000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,G Class G63 Amg 2022,9889000000,2022,5400,Nhập khẩu,SUV,Số tự động,31,xăng,4.0
Nissan,X Trail V Series 2 5 Sv Luxury 4Wd 2019,599000000,2019,50000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.5
Porsche,Macan 2 0 2015,1359000000,2015,76800,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Subaru,Forester 2 0I,815000000,2023,26000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Toyota,Corolla Altis 1 8V 2023,695000000,2023,20000,Nhập khẩu,Sedan,Số tự động,31,xăng,1.8
Bmw,3 Series 330I M Sport 2023,1698000000,2023,17000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Hyundai,Santafe Tieu Chuan 2 5L 2022,899000000,2022,40000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.5
Kia,Morning Van 1 0 At 2012,133000000,2012,0,Nhập khẩu,Van/Minivan,Số tự động,31,xăng,1.0
Kia,Morning X,392000000,2023,38000,Lắp ráp trong nước,Hatchback,Số tự động,31,xăng,1.25
Lexus,Lx 570 2016,4399000000,2016,0,Nhập khẩu,SUV,Số tự động,31,xăng,5.7
Lexus,Nx 300 2017,1579000000,2017,66000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,C Class C300 Amg 2019,999000000,2019,41000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,C Class C300 Amg 2022,1589000000,2022,27000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,C Class C300 Amg 2022,1679000000,2022,13000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,E Class E200 2016,759000000,2016,42000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,G Class G63 Amg 2021,10299000000,2021,450,Nhập khẩu,SUV,Số tự động,31,xăng,4.0
Mercedes Benz,Glc 200 2021,1259000000,2021,55000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,Glc 200 2021,1179000000,2021,45000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,Glc 200 4Matic 2022,1499000000,2022,41000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,Glc 300 4Matic 2023,2338000000,2023,11000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Nissan,Sunny Classic 1 6 At 2009,198000000,2009,76000,Nhập khẩu,Sedan,Số tự động,31,xăng,1.6
Peugeot,5008 Al 1 6 At 2022,835000000,2022,30000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,1.6
Toyota,Raize G 1 0 Cvt 2023,479000000,2023,18000,Nhập khẩu,SUV,Số tự động,31,xăng,1.0
Vinfast,Vf E34 At 2022,465000000,2022,35000,Lắp ráp trong nước,Crossover,Số tự động,31,điện,0.0
Ford,Everest Titanium 2 0L 4X2 At 2022,1150000000,2022,71289,Nhập khẩu,SUV,Số tự động,31,dầu,2.0
Honda,Crv L 2021,790000000,2021,26000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,1.5
Hyundai,Santafe 2 4L 4Wd 2016,565000000,2016,85689,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.4
Hyundai,Tucson 1 6 At Turbo Htrac Dac Biet 2023,869000000,2023,13689,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.6
Hyundai,Tucson 2 0 At 4Wd 2009,215000000,2009,156899,Nhập khẩu,Crossover,Số tự động,31,xăng,2.0
Hyundai,Tucson 2 0 At Dac Biet 2021,699000000,2021,71289,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,2.0
Kia,Cerato 1 6 At 2018,399000000,2018,65689,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.6
Mazda,3 1 5L Luxury 2019,455000000,2019,67899,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mazda,3 1 5L Luxury 2019,455000000,2019,65689,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mazda,3 1 5L Luxury 2019,455000000,2019,61289,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mazda,3 1 5L Luxury 2023,570000000,2023,60000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mazda,3 2 0 At 2016,375000000,2016,989898,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,Cla Class Cla 200 2015,459000000,2015,0,Nhập khẩu,Sedan,Số tự động,31,xăng,1.6
Mercedes Benz,Glc 200 4Matic 2022,1599000000,2022,18000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,Glc 250 4Matic 2018,1069000000,2018,0,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mini,Cooper S 3 Door 2022,1539000000,2022,25000,Nhập khẩu,Hatchback,Số tự động,31,xăng,2.0
Peugeot,5008 Al 1 6 At 2022,835000000,2022,36000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,1.6
Subaru,Outback 2 5I 2010,398000000,2010,90000,Nhập khẩu,SUV,Số tự động,31,xăng,2.5
Toyota,Vios G 1 5 Cvt 2022,455000000,2022,70000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Toyota,Yaris 1 5G 2019,425000000,2019,60000,Nhập khẩu,Hatchback,Số tự động,31,xăng,1.5
Bmw,3 Series 320I 2016,560000000,2016,62000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Bmw,5 Series 530I Luxury Line 2019,1399000000,2019,40000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Bmw,7 Series 740Li 2018,2350000000,2018,39999,Nhập khẩu,Sedan,Số tự động,31,xăng,3.0
Bmw,X4 Xdrive20I M Sport 2020,1799000000,2020,39000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Ford,Everest Titanium 2 0L 4X2 At 2023,1205000000,2023,31000,Nhập khẩu,SUV,Số tự động,31,dầu,2.0
Hyundai,Santafe Cao Cap 2 5L Htrac 2024,1220000000,2024,6000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.5
Hyundai,Tucson 1 6 At Turbo Htrac Dac Biet 2022,839000000,2022,56899,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.6
Jeep,Wrangler Sport 2 0 4X4 At 2021,2250000000,2021,48000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Kia,Rondo Gat Deluxe 2019,425000000,2019,79000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Kia,Seltos Luxury 1 4 At 2022,579000000,2022,32000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.4
Landrover,Range Rover Autobiography 5 0 2015,2386000000,2015,85000,Nhập khẩu,SUV,Số tự động,31,xăng,5.0
Lexus,Gx 460 2015,2286000000,2015,111000,Nhập khẩu,SUV,Số tự động,31,xăng,4.6
Lexus,Lx 570 2014,3150000000,2014,160000,Nhập khẩu,SUV,Số tự động,31,xăng,5.7
Mazda,6 2 0 At 2016,405000000,2016,120367,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mazda,Cx5 2 5 At 2Wd 2017,499000000,2017,96689,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.5
Mercedes Benz,Gls 450 4Matic 2021,3750000000,2021,35000,Nhập khẩu,SUV,Số tự động,31,xăng,3.0
Mitsubishi,Triton 4X2 At Mivec Premium 2021,550000000,2021,70000,Nhập khẩu,Bán tải / Pickup,Số tự động,31,dầu,2.4
Toyota,Vios E Cvt 2022,410000000,2022,61000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Volvo,Xc60 T5 2014,579000000,2014,68000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Bmw,5 Series 530I M Sport 2022,1999000000,2022,38000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Ford,Everest Titanium 2 0L 4X2 At 2022,1135000000,2022,35000,Nhập khẩu,SUV,Số tự động,31,dầu,2.0
Hyundai,I20 1 4 At 2011,268000000,2011,50000,Nhập khẩu,Hatchback,Số tự động,31,xăng,1.4
Hyundai,Santafe Cao Cap 2 5L Htrac 2022,1050000000,2022,55000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.5
Hyundai,Stargazer X 1 5 At 2025,506000000,2025,8000,Nhập khẩu,Van/Minivan,Số tự động,31,xăng,1.5
Hyundai,Tucson 2 0 At Dac Biet 2024,808000000,2024,5000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,2.0
Kia,Cerato 1 6 At 2018,399000000,2018,77000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.6
Lexus,Lx 600 F,8299000000,2023,35000,Nhập khẩu,SUV,Số tự động,31,xăng,3.4
Mazda,Cx5 Premium Exclusive 2 0 At 2024,849000000,2024,16000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,Gls 450 4Matic 2021,3750000000,2021,55000,Nhập khẩu,SUV,Số tự động,31,xăng,3.0
Peugeot,3008 1 6 At 2015,350000000,2015,115000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.6
Toyota,Corolla Altis 1 8G Mt 2004,199000000,2004,94000,Lắp ráp trong nước,Sedan,Số tay,31,xăng,1.8
Toyota,Fortuner 2 4G 4X2 Mt 2019,775000000,2019,20000,Nhập khẩu,SUV,Số tay,31,dầu,2.4
Toyota,Fortuner 2 7V 4X4 At 2011,319000000,2011,0,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.7
Toyota,Fortuner Trd Sportivo 4X2 At 2016,522000000,2016,115000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.7
Toyota,Vios 1 5E 2014,252000000,2014,112000,Lắp ráp trong nước,Sedan,Số tay,31,xăng,1.5
Toyota,Vios 1 5G 2019,395000000,2019,90000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Toyota,Vios E Cvt 2022,430000000,2022,65000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Vinfast,Fadil Tieu Chuan 1 4 At 2022,336000000,2022,33000,Lắp ráp trong nước,Hatchback,Số tự động,31,xăng,1.4
Volvo,Xc60 Ultra B6 Awd 2025,2038000000,2025,4100,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Audi,A6 2 0 Tfsi 2014,379000000,2014,123,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Audi,A6 45 Tfsi 2022,1699000000,2022,20000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Ford,Everest Titanium Plus 2 0L 4X4 At 2023,1350000000,2023,25000,Nhập khẩu,SUV,Số tự động,31,dầu,2.0
Ford,Ranger Raptor 2 0L 4X4 At 2018,785000000,2018,140000,Nhập khẩu,Bán tải / Pickup,Số tự động,31,dầu,2.0
Hyundai,Accent 1 4 At Dac Biet 2022,425000000,2022,70000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.4
Hyundai,Elantra 2 0 At 2021,518000000,2021,30000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Hyundai,Getz 1 1 Mt 2009,115000000,2009,0,Nhập khẩu,Hatchback,Số tay,31,xăng,1.1
Hyundai,Santafe Cao Cap 2 4L Htrac 2021,878000000,2021,53000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.4
Kia,Cerato 1 6 At 2018,393000000,2018,83000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.6
Kia,Cerato 1 6 At Deluxe 2021,465000000,2021,60000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.6
Kia,Sorento Signature 1 6 At Awd Hybrid 2022,1150000000,2022,10000,Lắp ráp trong nước,SUV,Số tự động,31,khác,
Landrover,Range Rover Velar R,2390000000,2018,63000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Mazda,3 1 5 At 2017,398000000,2017,58000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mazda,3 1 5L Luxury 2023,575000000,2023,20000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mazda,Cx5 2 5 At 2Wd 2017,499000000,2017,140000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.5
Mercedes Benz,Glc 200 4Matic 2022,1459000000,2022,60000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,S Class S450 4Matic Luxury 2023,5199000000,2023,0,Nhập khẩu,Sedan,Số tự động,31,xăng,3.0
Mitsubishi,Xpander 1 5 At 2021,448000000,2021,72000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Suzuki,Xl7 1 5 At 2022,460000000,2022,56000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Vinfast,Vf8 Eco Awd 2023,660000000,2023,52000,Lắp ráp trong nước,SUV,Số tự động,31,điện,0.0
Bmw,4 Series 430I Convertible M Sport 2023,2899000000,2023,13000,Nhập khẩu,Convertible/Cabriolet,Số tự động,31,xăng,2.0
Ford,Everest Ambiente 2 0L 4X2 At 2024,1052000000,2024,12000,Nhập khẩu,SUV,Số tự động,31,dầu,2.0
Ford,Everest Titanium 2 0L 4X4 At 2021,900000000,2021,102000,Nhập khẩu,SUV,Số tự động,31,dầu,2.0
Ford,Focus Trend 1 5L 2018,410000000,2018,66000,Lắp ráp trong nước,Hatchback,Số tự động,31,xăng,1.5
Ford,Ranger Raptor 2 0L 4X4 At 2021,990000000,2021,63000,Nhập khẩu,Bán tải / Pickup,Số tự động,31,dầu,2.0
Ford,Ranger Wildtrak 2 0L 4X4 At 2022,845000000,2022,22100,Lắp ráp trong nước,Bán tải / Pickup,Số tự động,31,dầu,2.0
Ford,Ranger Xls 2 0L 4X4 At 2024,726000000,2024,22000,Lắp ráp trong nước,Bán tải / Pickup,Số tự động,31,dầu,2.0
Honda,City 1 5Top 2019,360000000,2019,90000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Hyundai,Santafe Tieu Chuan 2 5L 2022,888000000,2022,59000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.5
Hyundai,Stargazer Cao Cap 1 5 At 2022,485000000,2022,32000,Nhập khẩu,Van/Minivan,Số tự động,31,xăng,1.5
Hyundai,Tucson 2 0 Ath 2016,575000000,2016,80000,Nhập khẩu,Crossover,Số tự động,31,xăng,2.0
Kia,Cerato 2 0 At Premium 2019,450000000,2019,64000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Kia,Seltos Premium 1 4 At 2020,520000000,2020,55000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.4
Mercedes Benz,V Class V250 Luxury 2021,1690000000,2021,0,Nhập khẩu,Van/Minivan,Số tự động,31,xăng,2.0
Mitsubishi,Outlander 2 0 Cvt 2022,680000000,2022,58000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mitsubishi,Xpander 1 5 At 2022,475000000,2022,58000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Suzuki,Swift Glx 1 2 At 2019,380000000,2019,65000,Nhập khẩu,Hatchback,Số tự động,31,xăng,1.2
Suzuki,Xl7 1 5 At 2022,465000000,2022,60000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Toyota,Avanza Premio 1 5 At 2022,455000000,2022,58000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Volvo,Xc60 Inscription B6 Awd 2022,1840000000,2022,30000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Bmw,5 Series 528I Gt 2017,863000000,2017,60000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Ford,Laser Ghia 1 8 At 2004,115000000,2004,220000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.8
Hyundai,I10 Grand 1 2 At 2019,299000000,2019,82000,Lắp ráp trong nước,Hatchback,Số tự động,31,xăng,1.25
Kia,Carnival Signature 2 2D 2023,1275000000,2023,50000,Lắp ráp trong nước,Van/Minivan,Số tự động,31,dầu,2.2
Kia,Sorento Gat 2 4L 4Wd 2013,325000000,2013,138000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.4
Mazda,2 Sport Luxury 2024,515000000,2024,8500,Nhập khẩu,Hatchback,Số tự động,31,xăng,1.5
Mazda,Cx8 Premium Awd 2022,850000000,2022,66000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.5
Mercedes Benz,C Class C180 Amg 2021,879000000,2021,46000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mercedes Benz,C Class C200 2014,385000000,2014,110000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.8
Mercedes Benz,Glc 300 4Matic 2023,2500000000,2023,2000,Lắp ráp trong nước,SUV,Số tự động,31,khác,
Mercedes Benz,S Class S500L 2015,1259000000,2015,65000,Nhập khẩu,Sedan,Số tự động,31,xăng,4.7
Mitsubishi,Pajero Sport D 4X2 Mt 2016,365000000,2016,145000,Lắp ráp trong nước,SUV,Số tay,31,dầu,2.5
Porsche,Cayenne 3 0 V6 2023,6539000000,2023,2999,Nhập khẩu,SUV,Số tự động,31,xăng,3.0
Porsche,Macan 2 0 2015,1550000000,2015,50000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Toyota,Corolla Cross 1 8V 2022,720000000,2022,30000,Nhập khẩu,SUV,Số tự động,31,xăng,1.8
Toyota,Yaris 1 5G 2019,470000000,2019,121000,Nhập khẩu,Hatchback,Số tự động,31,xăng,1.5
Vinfast,Vf8 Eco Awd 2023,690000000,2023,36000,Lắp ráp trong nước,SUV,Số tự động,31,điện,0.0
Volkswagen,Tiguan Allspace 2022,1390000000,2022,5000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Volvo,S90 Inscription T6 2020,1439000000,2020,33796,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Audi,Q5 2 0 At 2017,1130000000,2017,60000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Audi,Q5 2 0 At 2017,1129000000,2017,62000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Bmw,4 Series 420I Convertible 2019,1690000000,2019,60000,Nhập khẩu,Convertible/Cabriolet,Số tự động,31,xăng,2.0
Honda,Crv L 2022,889000000,2022,58000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,1.5
Honda,Hrv Rs 2023,785000000,2023,20000,Nhập khẩu,Crossover,Số tự động,31,xăng,1.5
Kia,Carnival Signature 2 2D 2023,1280000000,2023,43000,Lắp ráp trong nước,Van/Minivan,Số tự động,31,dầu,2.2
Lexus,Rx 300 2019,2460000000,2019,59000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Lexus,Rx 300 2022,2950000000,2022,21000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Mazda,3 1 5L Luxury 2019,439000000,2019,69000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mitsubishi,Outlander 2 4 Cvt 2017,575000000,2017,36000,Nhập khẩu,SUV,Số tự động,31,xăng,2.4
Porsche,Macan 2 0 2017,1750000000,2017,68000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Porsche,Macan 2 0 2021,2790000000,2021,40000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Porsche,Macan 2 0 2021,2795000000,2021,41000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Toyota,Camry 2 0E 2017,568000000,2017,86000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Toyota,Land Cruiser 4 6 V8 2020,4650000000,2020,15000,Nhập khẩu,SUV,Số tự động,31,xăng,4.6
Toyota,Raize G 1 0 Cvt 2023,500000000,2023,10005,Nhập khẩu,SUV,Số tự động,31,xăng,1.0
Toyota,Yaris Cross 1 5 D,645000000,2024,20000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Vinfast,Vf8 Plus Awd 2023,790000000,2023,27000,Lắp ráp trong nước,SUV,Số tự động,31,điện,0.0
Volkswagen,Scirocco 2 0 At 2010,345000000,2010,110000,Nhập khẩu,Coupe,Số tự động,31,xăng,2.0
