Hãng xe,Dòng xe,Giá thành,Năm sản xuất,Số Km đã đi,Xuất xứ,Kiểu dáng,Hộp số,Tuổi thọ,Loại động cơ,Dung tích động cơ
Kia,Sedona 2 2 Dat Luxury 2019,789000000,2019,90000,Lắp ráp trong nước,Van/Minivan,Số tự động,38,dầu,2.2
Mazda,2 1 5 At 2016,285000000,2016,0,Lắp ráp trong nước,Sedan,Số tự động,38,xăng,1.5
Mercedes Benz,Glc 200 4Matic 2019,1230000000,2019,55000,Lắp ráp trong nước,SUV,Số tự động,38,xăng,2.0
Mercedes Benz,Glc 300 4Matic 2018,1038000000,2018,33000,Lắp ráp trong nước,SUV,Số tự động,38,xăng,2.0
Mg,Zs Standard 1 5 At 2Wd 2022,399000000,2022,40000,Nhập khẩu,Crossover,Số tự động,38,xăng,1.5
Suzuki,Xl7 Hybrid 1 5 At 2024,500000000,2024,26000,Nhập khẩu,SUV,Số tự động,38,khác,
Toyota,Corolla Altis 2 0V 2014,420000000,2014,99000,Lắp ráp trong nước,Sedan,Số tự động,38,xăng,2.0
Toyota,Corolla Cross 1 8V 2021,650000000,2021,0,Nhập khẩu,SUV,Số tự động,38,xăng,1.8
Toyota,Innova 2 0E 2015,260000000,2015,10000,Lắp ráp trong nước,Crossover,Số tay,38,xăng,2.0
Toyota,Vios 1 5E 2016,265000000,2016,135863,Lắp ráp trong nước,Sedan,Số tay,38,xăng,1.5
Toyota,Vios 1 5G 2015,300000000,2015,120000,Lắp ráp trong nước,Sedan,Số tự động,38,xăng,1.5
Toyota,Wigo 1 2G At 2019,265000000,2019,50000,Nhập khẩu,Hatchback,Số tự động,38,xăng,1.2
Ford,Everest 2 5L 4X2 At 2014,385000000,2014,140000,Lắp ráp trong nước,SUV,Số tự động,38,dầu,2.5
Ford,Everest Ambiente 2 0L 4X2 At 2022,995000000,2022,62000,Nhập khẩu,SUV,Số tự động,38,dầu,2.0
Ford,Focus Titanium 1 5L 2016,359000000,2016,140000,Lắp ráp trong nước,Sedan,Số tự động,38,xăng,1.5
Ford,Ranger Wildtrak 2 0L 4X4 At 2020,688000000,2020,98000,Nhập khẩu,Bán tải / Pickup,Số tự động,38,dầu,2.0
Ford,Ranger Xls 2 2L 4X2 At 2020,510000000,2020,90000,Nhập khẩu,Bán tải / Pickup,Số tự động,38,dầu,2.2
Hyundai,I10 Grand 1 0 Mt Base 2015,145000000,2015,150000,Nhập khẩu,Hatchback,Số tay,38,xăng,1.0
Hyundai,Santafe Slx 2010,380000000,2010,117000,Nhập khẩu,SUV,Số tự động,38,dầu,2.0
Kia,Cerato 2 0 At Premium 2020,496000000,2020,24000,Lắp ráp trong nước,Sedan,Số tự động,38,xăng,2.0
Kia,Sorento Signature 2 5 At Awd 2022,870000000,2022,35000,Lắp ráp trong nước,SUV,Số tự động,38,xăng,2.5
Mazda,3 1 5L Luxury 2019,460000000,2019,72000,Lắp ráp trong nước,Sedan,Số tự động,38,xăng,1.5
Mercedes Benz,Cla Class Cla 45 Amg 4Matic 2014,498000000,2014,80000,Nhập khẩu,Sedan,Số tự động,38,xăng,2.0
Mitsubishi,Pajero Sport 2 4D 4X4 At 2022,995000000,2022,55000,Nhập khẩu,SUV,Số tự động,38,dầu,2.4
Mitsubishi,Xpander 1 5 At 2023,495000000,2023,20000,Nhập khẩu,SUV,Số tự động,38,xăng,1.5
Nissan,Teana 2 0 At 2010,255000000,2010,160000,Nhập khẩu,Sedan,Số tự động,38,xăng,2.0
Nissan,Teana 2 0 At 2011,255000000,2011,110000,Nhập khẩu,Sedan,Số tự động,38,xăng,2.0
Peugeot,3008 Gt 2022,855000000,2022,40000,Lắp ráp trong nước,Crossover,Số tự động,38,xăng,1.6
Toyota,Corolla Altis 1 8G At 2015,380000000,2015,112320,Lắp ráp trong nước,Sedan,Số tự động,38,xăng,1.8
Toyota,Innova 2 0E 2017,368000000,2017,135000,Lắp ráp trong nước,Crossover,Số tay,38,xăng,2.0
Toyota,Rav4 2 5 At 2008,310000000,2008,90000,Nhập khẩu,SUV,Số tự động,38,xăng,2.5
Vinfast,Fadil 1 4 At 2021,295000000,2021,70000,Lắp ráp trong nước,Hatchback,Số tự động,38,xăng,1.4
Bmw,3 Series 320I 2013,365000000,2013,92000,Nhập khẩu,Sedan,Số tự động,39,xăng,2.0
Bmw,7 Series 730Li 2016,1350000000,2016,90000,Nhập khẩu,Sedan,Số tự động,39,xăng,2.0
Ford,Ecosport Titanium 1 5L At 2019,385000000,2019,90000,Lắp ráp trong nước,SUV,Số tự động,39,xăng,1.5
Ford,Focus Trend 1 5L 2018,369000000,2018,78000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,1.5
Hyundai,Elantra 1 6 At Dac Biet 2022,535000000,2022,33000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,1.6
Hyundai,I10 1 2 At 2022,385000000,2022,30000,Lắp ráp trong nước,Hatchback,Số tự động,39,xăng,1.25
Hyundai,Tucson 2 0 Ath 2016,565000000,2016,74000,Nhập khẩu,Crossover,Số tự động,39,xăng,2.0
Kia,Carnival Signature 2 2D 2021,1088000000,2021,75000,Lắp ráp trong nước,Van/Minivan,Số tự động,39,dầu,2.2
Kia,Morning S Mt 2014,135000000,2014,10000,Lắp ráp trong nước,Hatchback,Số tay,39,xăng,1.25
Kia,Sonet Luxury 1 5 At 2023,529000000,2023,20000,Lắp ráp trong nước,Crossover,Số tự động,39,xăng,1.5
Mercedes Benz,C Class C300 Amg 2021,1199000000,2021,32000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,2.0
Toyota,Camry 2 5Hv 2023,1320000000,2023,49000,Nhập khẩu,Sedan,Số tự động,39,khác,
Toyota,Corolla Xli 1 6 2010,280000000,2010,130000,Nhập khẩu,Sedan,Số tự động,39,xăng,1.6
Toyota,Vios 1 5G 2016,355000000,2016,144000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,1.5
Toyota,Yaris 1 5G 2019,410000000,2019,43000,Nhập khẩu,Hatchback,Số tự động,39,xăng,1.5
Bmw,X3 Xdrive20I M Sport 2022,1699000000,2022,41000,Lắp ráp trong nước,SUV,Số tự động,39,xăng,2.0
Ford,Ranger Xls 2 2L 4X2 At 2021,545000000,2021,90000,Lắp ráp trong nước,Bán tải / Pickup,Số tự động,39,dầu,2.2
Ford,Ranger Xls 2 2L 4X2 Mt 2019,425000000,2019,90000,Nhập khẩu,Bán tải / Pickup,Số tay,39,dầu,2.2
Honda,City 1 5 2019,358000000,2019,80000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,1.5
Honda,Crv 2 4 At 2012,345000000,2012,98678,Lắp ráp trong nước,SUV,Số tự động,39,xăng,2.4
Kia,Carens Sx 2 0 At 2009,235000000,2009,120000,Lắp ráp trong nước,Crossover,Số tự động,39,xăng,2.0
Lexus,Es 350 2015,1050000000,2015,73000,Nhập khẩu,Sedan,Số tự động,39,xăng,3.5
Mazda,3 1 5L Premium 2021,530000000,2021,52000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,1.5
Mercedes Benz,E Class E300 Amg 2019,1289000000,2019,57000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,2.0
Mercedes Benz,Glc 300 4Matic 2018,999000000,2018,59300,Lắp ráp trong nước,SUV,Số tự động,39,xăng,2.0
Mercedes Benz,Gle Class Gle 450 4Matic 2019,2230000000,2019,76000,Nhập khẩu,SUV,Số tự động,39,xăng,3.0
Mercedes Benz,V Class V250 Luxury 2021,1699000000,2021,69000,Nhập khẩu,Van/Minivan,Số tự động,39,xăng,2.0
Suzuki,Ertiga Sport 1 5 At 2020,402000000,2020,79000,Nhập khẩu,SUV,Số tự động,39,xăng,1.5
Toyota,Corolla Altis 1 8G At 2017,475000000,2017,120000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,1.8
Toyota,Corolla Altis 2 0V 2010,280000000,2010,123333,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,2.0
Audi,A4 40 Tfsi Advanced 2022,1239000000,2022,15000,Nhập khẩu,Sedan,Số tự động,39,xăng,2.0
Bmw,3 Series 330I M Sport 2023,1699000000,2023,0,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,2.0
Bmw,X3 Sdrive20I 2024,1550000000,2024,25000,Lắp ráp trong nước,SUV,Số tự động,39,xăng,2.0
Ford,Everest Titanium 2 0L 4X2 At 2022,1135000000,2022,35000,Nhập khẩu,SUV,Số tự động,39,dầu,2.0
Ford,Ranger Raptor 2 0L 4X4 At 2021,996000000,2021,63000,Nhập khẩu,Bán tải / Pickup,Số tự động,39,dầu,2.0
Honda,Brio Rs 2020,350000000,2020,28000,Nhập khẩu,Hatchback,Số tự động,39,xăng,1.2
Honda,Crv L 2018,695000000,2018,90000,Nhập khẩu,SUV,Số tự động,39,xăng,1.5
Hyundai,Accent 1 4 At 2018,325000000,2018,0,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,1.4
Kia,K3 Luxury 1 6 At 2025,575000000,2025,1900,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,1.6
Mercedes Benz,C Class C300 Amg 2019,939000000,2019,91000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,2.0
Mercedes Benz,Sprinter 313 Esp 2012,230000000,2012,0,Lắp ráp trong nước,Van/Minivan,Số tay,39,dầu,2.2
Mg,5 Luxury 1 5 At 2022,390000000,2022,25000,Nhập khẩu,Sedan,Số tự động,39,xăng,1.5
Mitsubishi,Outlander 2 0 Cvt Premium 2020,650000000,2020,152000,Lắp ráp trong nước,SUV,Số tự động,39,xăng,2.0
Mitsubishi,Xpander Premium 1 5 At 2024,582000000,2024,30000,Nhập khẩu,SUV,Số tự động,39,xăng,1.5
Toyota,Fortuner 2 4G 4X2 Mt 2018,698000000,2018,49000,Nhập khẩu,SUV,Số tay,39,dầu,2.4
Toyota,Fortuner 2 5G 2016,510000000,2016,90000,Lắp ráp trong nước,SUV,Số tay,39,dầu,2.5
Toyota,Yaris 1 3 At 2010,399000000,2010,39999,Nhập khẩu,Sedan,Số tự động,39,xăng,1.3
Chevrolet,Cruze Ltz 1 8 At 2016,285000000,2016,28000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,1.8
Hyundai,Accent 1 4 At 2021,415000000,2021,60000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,1.4
Hyundai,Accent 1 4 Mt Tieu Chuan 2022,345000000,2022,7,Lắp ráp trong nước,Sedan,Số tay,39,xăng,1.4
Hyundai,Creta Cao Cap 1 5 At 2022,600000000,2022,25000,Nhập khẩu,Crossover,Số tự động,39,xăng,1.5
Hyundai,Elantra 2 0 At 2021,500000000,2021,8880,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,2.0
Kia,Cerato 1 6 At 2016,345000000,2016,98000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,1.6
Kia,Seltos Luxury 1 4 At 2021,560000000,2021,31100,Lắp ráp trong nước,Crossover,Số tự động,39,xăng,1.4
Mazda,3 1 6 At 2010,215000000,2010,1,Nhập khẩu,Hatchback,Số tự động,39,xăng,1.6
Mazda,Cx5 Deluxe 2 0 At 2023,695000000,2023,36800,Lắp ráp trong nước,SUV,Số tự động,39,xăng,2.0
Mercedes Benz,C Class C200 2015,498000000,2015,69000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,2.0
Mercedes Benz,C Class C200 Exclusive 2020,880000000,2020,70000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,1.5
Mercedes Benz,S Class S400L 2014,1020000000,2014,80000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,3.0
Mg,Rx5 1 5T Std 2023,545000000,2023,7000,Nhập khẩu,Crossover,Số tự động,39,xăng,1.5
Toyota,Fortuner Sr5 2 7 At 2007,300000000,2007,0,Nhập khẩu,SUV,Số tự động,39,xăng,2.7
Toyota,Hilux Adventure 2 8L 4X4 At 2024,950000000,2024,35000,Nhập khẩu,Bán tải / Pickup,Số tự động,39,dầu,2.8
Toyota,Raize G 1 0 Cvt 2024,499000000,2024,6700,Nhập khẩu,SUV,Số tự động,39,xăng,1.0
Toyota,Vios 1 5G 2019,378000000,2019,7,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,1.5
Volvo,Xc40 Ultimate B5 Awd 2024,1729000000,2024,1443,Nhập khẩu,SUV,Số tự động,39,xăng,2.0
Ford,Ranger Xls 2 0L 4X2 At 2023,625000000,2023,40000,Lắp ráp trong nước,Bán tải / Pickup,Số tự động,39,dầu,2.0
Honda,City 1 5 At 2016,265000000,2016,145000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,1.5
Hyundai,Accent 1 4 Mt Base 2020,230000000,2020,0,Lắp ráp trong nước,Sedan,Số tay,39,xăng,1.4
Hyundai,I10 Grand 1 0 Mt Base 2017,149000000,2017,0,Lắp ráp trong nước,Hatchback,Số tay,39,xăng,1.0
Hyundai,Santafe Cao Cap 2 2L Htrac 2021,1010000000,2021,68000,Lắp ráp trong nước,SUV,Số tự động,39,dầu,2.2
Hyundai,Santafe Cao Cap 2 5L Htrac 2024,1165000000,2024,10000,Lắp ráp trong nước,SUV,Số tự động,39,xăng,2.5
Kia,Morning Ex 2015,118000000,2015,0,Lắp ráp trong nước,Hatchback,Số tay,39,xăng,1.25
Mercedes Benz,C Class C200 2015,550000000,2015,110000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,2.0
Mercedes Benz,C Class C300 Amg 2016,600000000,2016,96000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,2.0
Mercedes Benz,E Class E200 Exclusive 2022,1699000000,2022,30000,Lắp ráp trong nước,Sedan,Số tự động,39,khác,
Mitsubishi,Xpander 1 5 At 2020,445000000,2020,7,Nhập khẩu,SUV,Số tự động,39,xăng,1.5
Mitsubishi,Xpander Premium 1 5 At 2024,588000000,2024,22500,Nhập khẩu,SUV,Số tự động,39,xăng,1.5
Toyota,Corolla Altis 1 8G At 2020,565000000,2020,0,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,1.8
Toyota,Corolla Altis 2 0V At 2019,610000000,2019,99000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,2.0
Toyota,Raize G 1 0 Cvt 2024,495000000,2024,0,Nhập khẩu,SUV,Số tự động,39,xăng,1.0
Toyota,Vios 1 5G 2020,420000000,2020,28000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,1.5
Audi,Q7 3 0 At 2014,690000000,2014,96000,Nhập khẩu,SUV,Số tự động,39,xăng,3.0
Chevrolet,Captiva Ls 2 4 Mt 2007,112000000,2007,0,Lắp ráp trong nước,SUV,Số tay,39,xăng,2.4
Daewoo,Lacetti Cdx 1 6 At 2009,165000000,2009,0,Nhập khẩu,Sedan,Số tự động,39,xăng,1.6
Ford,Ecosport Titanium 1 0 Ecoboost 2020,420000000,2020,52000,Lắp ráp trong nước,SUV,Số tự động,39,xăng,1.0
Ford,Everest 2 5L 4X2 At 2010,260000000,2010,150000,Lắp ráp trong nước,SUV,Số tự động,39,dầu,2.5
Ford,Explorer Limited 2 3L Ecoboost 2019,1086000000,2019,72000,Nhập khẩu,SUV,Số tự động,39,xăng,2.3
Honda,City 1 5 2018,355000000,2018,76000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,1.5
Honda,City 1 5 At 2017,330000000,2017,50000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,1.5
Hyundai,Santafe Cao Cap 2 2L Htrac 2021,1030000000,2021,52000,Lắp ráp trong nước,SUV,Số tự động,39,dầu,2.2
Kia,Carnival Premium 2 2D 7S 2024,1280000000,2024,22000,Lắp ráp trong nước,Van/Minivan,Số tự động,39,dầu,2.2
Mazda,3 1 5L Luxury 2022,565000000,2022,37000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,1.5
Mercedes Benz,C Class C200 2015,550000000,2015,110000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,2.0
Mercedes Benz,E Class E400 Amg Cabriolet 2015,1290000000,2015,70000,Nhập khẩu,Convertible/Cabriolet,Số tự động,39,xăng,3.0
Mercedes Benz,Glc 200 4Matic 2022,1480000000,2022,50000,Lắp ráp trong nước,SUV,Số tự động,39,xăng,2.0
Mitsubishi,Outlander 2 4 Cvt Premium 2018,579000000,2018,85000,Lắp ráp trong nước,SUV,Số tự động,39,xăng,2.4
Toyota,Fortuner 2 7V 4X2 At 2013,340000000,2013,0,Lắp ráp trong nước,SUV,Số tự động,39,xăng,2.7
Toyota,Vios 1 5E Mt 2019,278000000,2019,85000,Lắp ráp trong nước,Sedan,Số tay,39,xăng,1.5
Honda,City 1 5 2020,380000000,2020,91000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,1.5
Honda,Crv E Hev Rs 2024,1165000000,2024,11008,Nhập khẩu,SUV,Số tự động,39,khác,
Hyundai,Accent 1 4 At 2012,245000000,2012,0,Nhập khẩu,Sedan,Số tự động,39,xăng,1.4
Hyundai,I30 Cw 1 6 At 2012,279000000,2012,0,Nhập khẩu,Hatchback,Số tự động,39,xăng,1.6
Hyundai,Santafe 2 4L 4Wd 2015,495000000,2015,130000,Lắp ráp trong nước,SUV,Số tự động,39,xăng,2.4
Hyundai,Santafe 2 4L Htrac 2019,725000000,2019,75000,Lắp ráp trong nước,SUV,Số tự động,39,xăng,2.4
Kia,Carnival Premium 2 2D 2022,1134000000,2022,87000,Lắp ráp trong nước,Van/Minivan,Số tự động,39,dầu,2.2
Kia,Carnival Premium 2 2D 8S 2025,1469000000,2025,3000,Lắp ráp trong nước,Van/Minivan,Số tự động,39,dầu,2.2
Mazda,Cx8 Premium 2022,845000000,2022,46000,Lắp ráp trong nước,SUV,Số tự động,39,xăng,2.5
Mercedes Benz,C Class C300 Amg 2023,1590000000,2023,0,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,2.0
Mg,5 Luxury 1 5 At 2024,459000000,2024,10000,Nhập khẩu,Sedan,Số tự động,39,xăng,1.5
Mitsubishi,Attrage 1 2 Cvt 2020,320000000,2020,79000,Nhập khẩu,Sedan,Số tự động,39,xăng,1.2
Mitsubishi,Attrage 1 2 Cvt 2020,295000000,2020,81000,Nhập khẩu,Sedan,Số tự động,39,xăng,1.2
Mitsubishi,Attrage 1 2 Cvt 2022,375000000,2022,40600,Nhập khẩu,Sedan,Số tự động,39,xăng,1.2
Mitsubishi,Xpander 1 5 At 2020,455000000,2020,59100,Nhập khẩu,SUV,Số tự động,39,xăng,1.5
Mitsubishi,Xpander 1 5 Mt 2019,385000000,2019,77000,Nhập khẩu,SUV,Số tay,39,xăng,1.5
Toyota,Fortuner 2 7V 4X4 At 2014,410000000,2014,112000,Lắp ráp trong nước,SUV,Số tự động,39,xăng,2.7
Toyota,Innova J 2008,125000000,2008,150000,Lắp ráp trong nước,Crossover,Số tay,39,xăng,2.0
Ford,Ranger Xls 2 0L 4X2 At 2023,625000000,2023,50000,Lắp ráp trong nước,Bán tải / Pickup,Số tự động,39,dầu,2.0
Ford,Ranger Xls 2 2L 4X2 At 2019,495000000,2019,76000,Nhập khẩu,Bán tải / Pickup,Số tự động,39,dầu,2.2
Ford,Territory Titanium 1 5 At 2023,700000000,2023,22000,Lắp ráp trong nước,SUV,Số tự động,39,xăng,1.5
Honda,City 1 5Top 2019,405000000,2019,75000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,1.5
Hyundai,Accent 1 4 At 2015,279000000,2015,90000,Nhập khẩu,Hatchback,Số tự động,39,xăng,1.4
Hyundai,Accent 1 4 At 2022,379000000,2022,60000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,1.4
Hyundai,Accent 1 4 At 2022,370000000,2022,75000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,1.4
Kia,Morning Luxury 2020,315000000,2020,0,Lắp ráp trong nước,Hatchback,Số tự động,39,xăng,1.25
Kia,Morning Si At 2015,230000000,2015,0,Lắp ráp trong nước,Hatchback,Số tự động,39,xăng,1.25
Kia,Seltos Premium 1 4 At 2022,625000000,2022,45000,Lắp ráp trong nước,Crossover,Số tự động,39,xăng,1.4
Mercedes Benz,C Class C250 Amg 2015,585000000,2015,98000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,2.0
Mitsubishi,Attrage 1 2Cvt 2017,238000000,2017,90000,Nhập khẩu,Sedan,Số tự động,39,xăng,1.2
Toyota,Camry 2 0E 2013,435000000,2013,117000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,2.0
Toyota,Corolla Altis 2 0V 2010,295000000,2010,65000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,2.0
Toyota,Vios 1 5E 2009,175000000,2009,120000,Lắp ráp trong nước,Sedan,Số tay,39,xăng,1.5
Toyota,Vios 1 5E Mt 2019,270000000,2019,95000,Lắp ráp trong nước,Sedan,Số tay,39,xăng,1.5
Toyota,Vios E 1 5 Mt 2022,365000000,2022,60000,Lắp ráp trong nước,Sedan,Số tay,39,xăng,1.5
Audi,A6 45 Tfsi 2022,1950000000,2022,30000,Nhập khẩu,Sedan,Số tự động,39,xăng,2.0
Ford,Everest Titanium 2 0L 4X4 At 2021,915000000,2021,70885,Nhập khẩu,SUV,Số tự động,39,dầu,2.0
Ford,Tourneo Titanium 2 0 At 2019,595000000,2019,0,Lắp ráp trong nước,Van/Minivan,Số tự động,39,xăng,2.0
Honda,Crv 2 4 At 2016,535000000,2016,0,Lắp ráp trong nước,SUV,Số tự động,39,xăng,2.4
Honda,Crv L 2018,715000000,2018,100000,Nhập khẩu,SUV,Số tự động,39,xăng,1.5
Hyundai,Accent 1 4 At Dac Biet 2023,470000000,2023,6500,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,1.4
Hyundai,I10 1 2 At 2021,350000000,2021,0,Lắp ráp trong nước,Hatchback,Số tự động,39,xăng,1.25
Kia,Cerato 2 0 At Premium 2021,495000000,2021,48000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,2.0
Mazda,3 1 5 At 2016,378000000,2016,45000,Lắp ráp trong nước,Hatchback,Số tự động,39,xăng,1.5
Mazda,3 1 5L Luxury 2021,525000000,2021,66000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,1.5
Mercedes Benz,E Class E250 2017,880000000,2017,40000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,2.0
Mg,Zs Standard 1 5 At 2Wd 2023,435000000,2023,50000,Nhập khẩu,Crossover,Số tự động,39,xăng,1.5
Mitsubishi,Pajero Sport D 4X2 At 2011,199000000,2011,0,Lắp ráp trong nước,SUV,Số tự động,39,dầu,2.5
Peugeot,3008 Gt 2022,820000000,2022,25600,Lắp ráp trong nước,Crossover,Số tự động,39,xăng,1.6
Toyota,Camry 2 5Q 2021,910000000,2021,30000,Nhập khẩu,Sedan,Số tự động,39,xăng,2.5
Toyota,Fortuner 2 7V 4X2 At 2015,419000000,2015,140000,Lắp ráp trong nước,SUV,Số tự động,39,xăng,2.7
Toyota,Wigo 1 2G Mt 2019,206000000,2019,0,Nhập khẩu,Hatchback,Số tay,39,xăng,1.2
Ford,Ranger Xls 2 0L 4X4 At 2022,650000000,2022,18000,Lắp ráp trong nước,Bán tải / Pickup,Số tự động,39,dầu,2.0
Honda,City 1 5 At 2014,295000000,2014,80000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,1.5
Honda,Hrv L 2019,529000000,2019,49000,Nhập khẩu,Crossover,Số tự động,39,xăng,1.8
Hyundai,I10 1 2 At 2023,375000000,2023,2700,Lắp ráp trong nước,Hatchback,Số tự động,39,xăng,1.25
Kia,Carens 1 5D Signature 7S 2022,715000000,2022,78000,Lắp ráp trong nước,SUV,Số tự động,39,dầu,1.5
Kia,Morning Van 1 0 At 2016,198000000,2016,90000,Nhập khẩu,Van/Minivan,Số tự động,39,xăng,1.0
Mazda,3 1 5L Sport Premium 2022,579000000,2022,50000,Lắp ráp trong nước,Hatchback,Số tự động,39,xăng,1.5
Mazda,Cx5 2 5 At 2Wd 2017,490000000,2017,95000,Lắp ráp trong nước,SUV,Số tự động,39,xăng,2.5
Mercedes Benz,Gl 350 Bluetec 4Matic 2011,635000000,2011,11000,Nhập khẩu,SUV,Số tự động,39,dầu,3.0
Mercedes Benz,Gla Class Gla 200 2014,480000000,2014,130000,Nhập khẩu,SUV,Số tự động,39,xăng,1.6
Mercedes Benz,Glc 300 4Matic 2020,1499000000,2020,30000,Lắp ráp trong nước,SUV,Số tự động,39,xăng,2.0
Mg,Zs Luxury 1 5 At 2Wd 2021,400000000,2021,62000,Nhập khẩu,Crossover,Số tự động,39,xăng,1.5
Toyota,Vios 1 5G 2016,330000000,2016,0,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,1.5
Toyota,Yaris Rs 1 5 At 2013,255000000,2013,20000,Nhập khẩu,Hatchback,Số tự động,39,xăng,1.5
Ford,Explorer Limited 2 3L Ecoboost 2019,950000000,2019,4100,Nhập khẩu,SUV,Số tự động,39,xăng,2.3
Hyundai,Santafe 2 4L 4Wd 2017,560000000,2017,80000,Lắp ráp trong nước,SUV,Số tự động,39,xăng,2.4
Hyundai,Santafe Cao Cap 2 5L Htrac 2021,970000000,2021,55000,Lắp ráp trong nước,SUV,Số tự động,39,xăng,2.5
Kia,Rondo Gat 2016,349000000,2016,100000,Lắp ráp trong nước,SUV,Số tự động,39,xăng,2.0
Kia,Seltos Deluxe 1 4 At 2020,515000000,2020,30000,Lắp ráp trong nước,Crossover,Số tự động,39,xăng,1.4
Mazda,Cx5 Luxury 2 0 At 2021,698000000,2021,62000,Lắp ráp trong nước,SUV,Số tự động,39,xăng,2.0
Mazda,Cx5 Premium 2 0 At 2022,676000000,2022,56666,Lắp ráp trong nước,SUV,Số tự động,39,xăng,2.0
Mitsubishi,Attrage 1 2 Cvt Eco 2019,230000000,2019,160000,Nhập khẩu,Sedan,Số tự động,39,xăng,1.2
Mitsubishi,Mirage 1 2 At 2014,218000000,2014,100000,Nhập khẩu,Hatchback,Số tự động,39,xăng,1.2
Mitsubishi,Xpander 1 5 Mt 2019,370000000,2019,27800,Nhập khẩu,SUV,Số tay,39,xăng,1.5
Peugeot,2008 Active 1 2 At 2022,550000000,2022,50000,Lắp ráp trong nước,Crossover,Số tự động,39,xăng,1.2
Toyota,Corolla Altis 1 8G At 2020,539000000,2020,68000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,1.8
Toyota,Fortuner 2 5G 2015,495000000,2015,115000,Lắp ráp trong nước,SUV,Số tay,39,dầu,2.5
Toyota,Raize G 1 0 Cvt 2024,508000000,2024,13400,Nhập khẩu,SUV,Số tự động,39,xăng,1.0
Toyota,Vios 1 5G 2018,390000000,2018,20000,Lắp ráp trong nước,Sedan,Số tự động,39,xăng,1.5
Bmw,3 Series 320I 2016,510000000,2016,42000,Nhập khẩu,Sedan,Số tự động,39,xăng,2.0
Bmw,X3 Xdrive20I M Sport 2022,1699000000,2022,41000,Lắp ráp trong nước,SUV,Số tự động,39,xăng,2.0
Ford,Ranger Xls 2 2L 4X2 At 2018,515000000,2018,76500,Nhập khẩu,Bán tải / Pickup,Số tự động,39,dầu,2.2
Hyundai,I20 1 4 At 2011,225000000,2011,87000,Nhập khẩu,Hatchback,Số tự động,39,xăng,1.4
Hyundai,Santafe Cao Cap 2 5L Htrac 2023,1150000000,2023,14000,Lắp ráp trong nước,SUV,Số tự động,39,xăng,2.5
Kia,Carnival Signature 2 2D 2025,1630000000,2025,5000,Lắp ráp trong nước,Van/Minivan,Số tự động,39,dầu,2.2
Kia,Morning Van 1 0 At 2012,130000000,2012,100000,Nhập khẩu,Van/Minivan,Số tự động,39,xăng,1.0
Kia,Sedona 3 3 Gat Premium 2019,635000000,2019,82000,Lắp ráp trong nước,Van/Minivan,Số tự động,39,xăng,3.3
